customer_id,gender,senior_citizen,partner,dependents,contract_type,payment_method,paperless_billing,internet_service,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,tenure_months,is_active,ticket_count,avg_satisfaction,churned,predicted_total_tenure_months,predicted_clv,segment_cluster,segment_label
CU-06067,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,DSL,1,Yes,No,No,No,No,No,Yes,58.26,10,1,0,3.0,0,11.164624701958953,650.45,2,Price-Sensitive
CU-06068,Male,0,1,1,One year,Credit card (automatic),0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.85,26,1,0,3.0,0,26.0,490.1,3,Low-Value / New
CU-06069,Male,0,0,0,Two year,Credit card (automatic),1,Fiber optic,1,Yes,No,No,Yes,Yes,No,Yes,82.84,4,1,0,3.0,0,14.638426995768581,1212.65,2,Price-Sensitive
CU-06070,Male,0,0,0,Month-to-month,Credit card (automatic),1,DSL,0,No phone service,No,Yes,No,Yes,Yes,No,67.36,10,1,0,3.0,0,11.378744319224525,766.47,2,Price-Sensitive
CU-06071,Female,0,0,0,Month-to-month,Electronic check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.43,3,0,0,3.0,1,3.0,67.29,3,Low-Value / New
CU-06072,Male,0,1,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,Yes,No,No,No,No,No,72.34,13,0,2,1.5,1,13.0,940.42,1,Growing / Mid-Value
CU-06073,Male,0,0,0,One year,Credit card (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.08,15,1,0,3.0,0,15.1560877237487,380.11,3,Low-Value / New
CU-06074,Male,0,0,1,Month-to-month,Electronic check,1,Fiber optic,1,Yes,No,No,Yes,Yes,No,No,81.53,17,1,0,3.0,0,17.0,1386.01,2,Price-Sensitive
CU-06075,Male,0,1,0,One year,Electronic check,0,Fiber optic,1,Yes,Yes,Yes,No,No,No,No,78.08,8,0,1,2.0,1,8.0,624.64,2,Price-Sensitive
CU-06076,Male,1,1,0,Month-to-month,Mailed check,1,Fiber optic,1,No,No,Yes,No,No,No,Yes,76.99,21,0,0,3.0,1,21.0,1616.79,2,Price-Sensitive
CU-06077,Male,0,1,0,Month-to-month,Credit card (automatic),1,Fiber optic,1,No,No,No,No,No,No,No,59.33,3,1,0,3.0,0,11.342522522112993,672.95,2,Price-Sensitive
CU-06078,Female,0,1,1,Month-to-month,Credit card (automatic),1,DSL,1,No,Yes,No,No,Yes,No,Yes,67.38,26,1,1,3.0,0,26.0,1751.88,0,High-Value Loyal
CU-06079,Female,0,0,0,Month-to-month,Bank transfer (automatic),1,DSL,1,No,No,No,No,No,No,No,49.87,10,1,0,3.0,0,11.92656502519205,594.78,2,Price-Sensitive
CU-06080,Male,0,0,0,Month-to-month,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.16,20,1,1,1.0,0,20.0,363.2,3,Low-Value / New
CU-06081,Male,0,0,1,Month-to-month,Bank transfer (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.8,17,1,0,3.0,0,17.0,370.6,3,Low-Value / New
CU-06082,Female,0,1,0,One year,Mailed check,1,Fiber optic,1,Yes,No,No,Yes,No,Yes,No,77.62,17,0,2,4.0,1,17.0,1319.54,1,Growing / Mid-Value
CU-06083,Male,0,0,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,No,Yes,No,No,No,Yes,74.62,10,0,0,3.0,1,10.0,746.2,2,Price-Sensitive
CU-06084,Male,0,1,0,Two year,Mailed check,1,DSL,1,Yes,No,No,Yes,Yes,Yes,No,77.33,25,1,1,3.0,0,25.0,1933.25,0,High-Value Loyal
CU-06085,Male,0,1,1,Month-to-month,Credit card (automatic),1,Fiber optic,1,Yes,Yes,Yes,No,No,Yes,No,77.91,33,1,1,5.0,0,33.0,2571.03,0,High-Value Loyal
CU-06086,Male,0,0,0,Month-to-month,Electronic check,1,Fiber optic,1,No,No,Yes,No,No,Yes,No,74.4,16,0,2,4.5,1,16.0,1190.4,1,Growing / Mid-Value
CU-06087,Female,0,0,1,Two year,Bank transfer (automatic),0,DSL,1,No,Yes,No,Yes,Yes,No,Yes,73.33,26,1,0,3.0,0,26.0,1906.58,0,High-Value Loyal
CU-06088,Male,0,0,0,Month-to-month,Credit card (automatic),1,Fiber optic,1,No,Yes,Yes,No,Yes,Yes,No,84.29,28,0,1,3.0,1,28.0,2360.12,0,High-Value Loyal
CU-06089,Female,0,0,0,One year,Electronic check,1,Fiber optic,1,No,Yes,Yes,Yes,No,No,No,88.71,53,1,2,4.0,0,53.0,4701.63,0,High-Value Loyal
CU-06090,Male,0,0,0,Month-to-month,Electronic check,1,Fiber optic,0,No phone service,No,No,No,Yes,Yes,No,77.59,34,1,1,4.0,0,34.0,2638.06,0,High-Value Loyal
CU-06091,Male,0,1,1,Month-to-month,Credit card (automatic),1,Fiber optic,1,Yes,No,No,No,No,No,No,72.26,8,1,0,3.0,0,10.52935790433095,760.85,2,Price-Sensitive
CU-06092,Female,0,0,0,One year,Electronic check,1,Fiber optic,1,Yes,Yes,Yes,No,Yes,No,No,84.58,48,1,1,5.0,0,48.0,4059.84,0,High-Value Loyal
CU-06093,Male,1,0,0,Month-to-month,Bank transfer (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.85,3,1,0,3.0,0,11.230698418592777,245.39,3,Low-Value / New
CU-06094,Female,1,0,0,One year,Electronic check,0,Fiber optic,0,No phone service,No,No,No,No,Yes,Yes,71.67,22,1,0,3.0,0,22.0,1576.74,2,Price-Sensitive
CU-06095,Male,0,1,0,One year,Bank transfer (automatic),1,DSL,0,No phone service,No,No,Yes,No,No,No,42.32,3,1,0,3.0,0,16.516677468604854,698.99,2,Price-Sensitive
CU-06096,Female,1,1,0,Month-to-month,Electronic check,1,DSL,1,No,Yes,No,Yes,No,No,No,68.89,1,1,0,3.0,0,12.46606352459854,858.79,2,Price-Sensitive
CU-06097,Male,0,1,0,Two year,Electronic check,1,Fiber optic,0,No phone service,No,No,No,Yes,Yes,No,74.65,13,1,2,3.0,0,26.061225577531943,1945.47,1,Growing / Mid-Value
CU-06098,Female,1,1,0,Month-to-month,Electronic check,1,Fiber optic,1,No,Yes,No,No,No,No,Yes,77.74,25,0,0,3.0,1,25.0,1943.5,0,High-Value Loyal
CU-06099,Male,0,0,0,Month-to-month,Electronic check,0,Fiber optic,1,Yes,No,No,Yes,No,Yes,No,80.08,10,0,0,3.0,1,10.0,800.8,2,Price-Sensitive
CU-06100,Female,0,0,1,Two year,Mailed check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.12,13,1,0,3.0,0,16.810382096733584,355.04,3,Low-Value / New
CU-06101,Male,0,0,1,Month-to-month,Electronic check,0,Fiber optic,1,Yes,No,No,Yes,No,Yes,Yes,90.59,23,1,0,3.0,0,23.0,2083.57,0,High-Value Loyal
CU-06102,Female,0,0,0,Two year,Bank transfer (automatic),1,DSL,1,No,No,Yes,Yes,No,No,No,64.66,1,1,0,3.0,0,15.774717284933057,1019.99,2,Price-Sensitive
CU-06103,Male,0,1,0,One year,Electronic check,1,Fiber optic,1,No,No,Yes,Yes,Yes,Yes,No,95.3,54,1,1,4.0,0,54.0,5146.2,0,High-Value Loyal
CU-06104,Female,1,0,0,One year,Bank transfer (automatic),1,Fiber optic,1,Yes,No,No,No,Yes,No,No,74.17,10,0,3,3.3333,1,10.0,741.7,1,Growing / Mid-Value
CU-06105,Male,0,0,0,One year,Credit card (automatic),1,DSL,1,No,No,No,No,Yes,Yes,Yes,67.29,28,1,1,4.0,0,28.0,1884.12,0,High-Value Loyal
CU-06106,Male,0,1,0,Month-to-month,Mailed check,1,Fiber optic,1,Yes,No,No,No,Yes,No,Yes,78.13,1,1,1,3.0,0,16.631971181330723,1299.46,2,Price-Sensitive
CU-06107,Male,0,1,0,One year,Mailed check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.35,12,1,0,3.0,0,14.663285741238221,357.05,3,Low-Value / New
CU-06108,Male,0,1,1,Two year,Mailed check,0,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,88.39,2,1,0,3.0,0,21.126604407986164,1867.38,2,Price-Sensitive
CU-06109,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,No,Yes,Yes,Yes,No,Yes,No,92.05,29,0,1,5.0,1,29.0,2669.45,0,High-Value Loyal
CU-06110,Female,0,1,0,Month-to-month,Credit card (automatic),0,DSL,1,No,Yes,Yes,No,No,Yes,Yes,74.3,10,1,0,3.0,0,11.926464901050137,886.14,2,Price-Sensitive
CU-06111,Female,0,1,0,Month-to-month,Bank transfer (automatic),1,DSL,1,Yes,No,No,No,No,No,Yes,52.17,16,1,0,3.0,0,16.0,834.72,2,Price-Sensitive
CU-06112,Male,0,0,0,Month-to-month,Electronic check,0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.17,13,1,0,3.0,0,13.0,301.21,3,Low-Value / New
CU-06113,Female,0,1,1,One year,Bank transfer (automatic),1,Fiber optic,1,No,No,Yes,No,Yes,No,Yes,80.0,29,1,0,3.0,0,29.0,2320.0,0,High-Value Loyal
CU-06114,Female,0,1,0,One year,Bank transfer (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.19,2,1,0,3.0,0,15.335299959041265,324.96,3,Low-Value / New
CU-06115,Male,0,0,1,Month-to-month,Electronic check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.3,30,0,1,3.0,1,30.0,609.0,3,Low-Value / New
CU-06116,Female,1,0,0,One year,Electronic check,0,Fiber optic,1,Yes,No,No,Yes,No,Yes,Yes,85.5,35,1,2,3.0,0,35.0,2992.5,1,Growing / Mid-Value
CU-06117,Female,0,0,0,Month-to-month,Bank transfer (automatic),0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.49,13,0,0,3.0,1,13.0,305.37,3,Low-Value / New
CU-06118,Female,0,0,1,Month-to-month,Credit card (automatic),1,DSL,0,No phone service,No,Yes,No,Yes,No,Yes,60.3,14,1,0,3.0,0,14.0,844.2,2,Price-Sensitive
CU-06119,Male,0,1,0,Two year,Bank transfer (automatic),1,DSL,0,No phone service,No,No,Yes,No,Yes,No,59.64,59,1,1,4.0,0,59.0,3518.76,0,High-Value Loyal
CU-06120,Female,0,0,0,Month-to-month,Bank transfer (automatic),1,DSL,1,No,Yes,Yes,Yes,No,No,No,67.46,12,1,0,3.0,0,12.0,809.52,2,Price-Sensitive
CU-06121,Male,0,1,1,Month-to-month,Credit card (automatic),1,DSL,1,No,Yes,No,Yes,No,Yes,Yes,78.45,6,0,1,4.0,1,6.0,470.7,2,Price-Sensitive
CU-06122,Male,0,1,0,Month-to-month,Bank transfer (automatic),0,Fiber optic,1,No,No,Yes,Yes,No,No,No,76.36,1,1,0,3.0,0,12.234964258448551,934.26,2,Price-Sensitive
CU-06123,Male,0,1,0,One year,Mailed check,0,Fiber optic,1,Yes,Yes,No,No,No,No,Yes,70.86,22,1,0,3.0,0,22.0,1558.92,2,Price-Sensitive
CU-06124,Female,0,0,0,Month-to-month,Credit card (automatic),0,DSL,1,No,No,No,Yes,No,Yes,No,60.45,8,1,0,3.0,0,10.529542775202412,636.51,2,Price-Sensitive
CU-06125,Female,0,0,0,Two year,Electronic check,0,DSL,1,No,No,No,No,No,No,Yes,47.58,22,1,0,3.0,0,22.0,1046.76,3,Low-Value / New
CU-06126,Female,0,0,0,Two year,Electronic check,0,Fiber optic,1,No,Yes,No,Yes,No,No,No,76.63,51,1,0,3.0,0,51.0,3908.13,0,High-Value Loyal
CU-06127,Female,0,0,1,Month-to-month,Credit card (automatic),0,Fiber optic,1,No,No,Yes,Yes,No,Yes,Yes,93.08,3,0,0,3.0,1,3.0,279.24,2,Price-Sensitive
CU-06128,Male,0,0,0,Month-to-month,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.74,12,1,0,3.0,0,12.0,320.88,3,Low-Value / New
CU-06129,Male,0,1,0,Two year,Credit card (automatic),0,Fiber optic,1,Yes,Yes,No,Yes,No,No,No,77.76,30,0,0,3.0,1,30.0,2332.8,0,High-Value Loyal
CU-06130,Male,0,0,0,Two year,Electronic check,1,DSL,1,No,No,No,Yes,Yes,Yes,No,67.08,12,1,2,4.0,0,21.20601643848119,1422.5,1,Growing / Mid-Value
CU-06131,Male,1,1,0,One year,Bank transfer (automatic),0,DSL,1,No,Yes,No,Yes,No,No,Yes,65.37,8,1,0,3.0,0,17.042060633630683,1114.04,2,Price-Sensitive
CU-06132,Female,0,0,0,Month-to-month,Mailed check,1,Fiber optic,1,Yes,No,No,No,Yes,No,Yes,76.36,2,0,2,3.0,1,2.0,152.72,2,Price-Sensitive
CU-06133,Female,0,1,0,Month-to-month,Electronic check,0,DSL,0,No phone service,No,No,No,No,No,Yes,48.42,9,1,0,3.0,0,17.06595066462308,826.33,2,Price-Sensitive
CU-06134,Male,0,1,1,Month-to-month,Mailed check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.46,19,1,1,5.0,0,19.0,464.74,3,Low-Value / New
CU-06135,Male,0,0,0,Month-to-month,Mailed check,0,Fiber optic,1,No,No,Yes,No,No,No,No,74.69,2,0,1,4.0,1,2.0,149.38,2,Price-Sensitive
CU-06136,Male,0,1,0,Month-to-month,Electronic check,1,Fiber optic,1,No,Yes,No,No,No,No,No,73.22,20,0,0,3.0,1,20.0,1464.4,2,Price-Sensitive
CU-06137,Male,0,1,0,Two year,Credit card (automatic),1,Fiber optic,1,Yes,No,Yes,No,No,No,No,72.5,39,1,0,3.0,0,39.0,2827.5,0,High-Value Loyal
CU-06138,Female,0,1,0,One year,Mailed check,1,DSL,1,Yes,No,Yes,Yes,Yes,No,Yes,76.21,32,0,1,5.0,1,32.0,2438.72,0,High-Value Loyal
CU-06139,Female,0,1,1,Month-to-month,Mailed check,1,Fiber optic,1,No,No,No,Yes,Yes,Yes,No,82.18,12,1,1,4.0,0,15.053828662051231,1237.12,2,Price-Sensitive
CU-06140,Female,0,0,0,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,Yes,Yes,No,No,No,No,Yes,78.89,5,1,0,3.0,0,12.94892803222599,1021.54,2,Price-Sensitive
CU-06141,Male,0,0,0,Month-to-month,Credit card (automatic),0,Fiber optic,1,No,No,No,No,No,Yes,No,70.15,17,1,0,3.0,0,17.0,1192.55,2,Price-Sensitive
CU-06142,Male,0,0,0,One year,Mailed check,1,DSL,1,Yes,No,Yes,No,No,No,No,52.81,24,1,0,3.0,0,24.0,1267.44,2,Price-Sensitive
CU-06143,Male,1,1,0,Month-to-month,Mailed check,1,Fiber optic,1,No,Yes,Yes,No,Yes,No,No,76.71,20,0,1,2.0,1,20.0,1534.2,2,Price-Sensitive
CU-06144,Female,0,1,1,Month-to-month,Electronic check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.6,9,0,1,3.0,1,9.0,185.4,3,Low-Value / New
CU-06145,Female,1,1,0,Month-to-month,Bank transfer (automatic),0,Fiber optic,1,No,No,No,No,No,Yes,Yes,78.19,23,0,1,1.0,1,23.0,1798.37,0,High-Value Loyal
CU-06146,Male,1,0,0,One year,Mailed check,1,DSL,1,Yes,No,Yes,No,No,No,Yes,55.2,6,1,0,3.0,0,14.325221646973493,790.75,2,Price-Sensitive
CU-06147,Female,1,1,0,Month-to-month,Bank transfer (automatic),1,DSL,1,Yes,No,No,No,No,Yes,No,53.07,19,1,0,3.0,0,19.0,1008.33,2,Price-Sensitive
CU-06148,Male,0,1,0,Month-to-month,Electronic check,1,Fiber optic,1,No,No,No,Yes,No,No,No,69.58,9,0,1,3.0,1,9.0,626.22,2,Price-Sensitive
CU-06149,Female,0,0,0,Two year,Bank transfer (automatic),1,Fiber optic,1,Yes,No,No,No,No,Yes,No,69.55,38,1,1,2.0,0,38.0,2642.9,0,High-Value Loyal
CU-06150,Female,0,0,1,One year,Bank transfer (automatic),1,Fiber optic,1,Yes,Yes,No,No,No,No,Yes,77.97,49,1,0,3.0,0,49.0,3820.53,0,High-Value Loyal
CU-06151,Female,0,0,0,Month-to-month,Mailed check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,27.29,29,0,2,4.5,1,29.0,791.41,1,Growing / Mid-Value
CU-06152,Female,0,1,1,Two year,Electronic check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.61,23,1,0,3.0,0,23.0,612.03,3,Low-Value / New
CU-06153,Male,1,1,0,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,Yes,No,Yes,No,No,No,No,70.36,37,0,1,5.0,1,37.0,2603.32,0,High-Value Loyal
CU-06154,Male,1,0,1,Month-to-month,Credit card (automatic),0,DSL,1,Yes,No,No,No,No,Yes,No,51.89,30,0,0,3.0,1,30.0,1556.7,0,High-Value Loyal
CU-06155,Male,0,0,0,Two year,Electronic check,1,Fiber optic,0,No phone service,No,No,No,No,No,Yes,66.0,42,1,1,3.0,0,42.0,2772.0,0,High-Value Loyal
CU-06156,Male,0,1,0,Two year,Electronic check,0,DSL,1,No,No,Yes,No,No,No,No,49.3,35,1,1,2.0,0,35.0,1725.5,0,High-Value Loyal
CU-06157,Female,0,1,1,Month-to-month,Electronic check,0,DSL,1,Yes,No,Yes,Yes,No,Yes,No,62.07,13,0,2,3.5,1,13.0,806.91,1,Growing / Mid-Value
CU-06158,Female,0,1,0,Two year,Electronic check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.68,28,1,1,4.0,0,28.0,551.04,3,Low-Value / New
CU-06159,Male,0,1,0,Month-to-month,Credit card (automatic),0,Fiber optic,1,Yes,No,No,No,Yes,Yes,Yes,81.8,27,1,0,3.0,0,27.0,2208.6,0,High-Value Loyal
CU-06160,Female,0,0,1,Two year,Bank transfer (automatic),0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.29,47,1,1,1.0,0,47.0,1094.63,3,Low-Value / New
CU-06161,Male,0,1,0,Month-to-month,Electronic check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,17,1,0,3.0,0,17.0,306.0,3,Low-Value / New
CU-06162,Male,0,0,0,Month-to-month,Credit card (automatic),0,Fiber optic,1,No,No,Yes,No,No,No,No,71.01,4,0,0,3.0,1,4.0,284.04,2,Price-Sensitive
CU-06163,Male,1,1,1,Month-to-month,Electronic check,0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.88,3,0,0,3.0,1,3.0,80.64,3,Low-Value / New
CU-06164,Male,0,0,1,Two year,Mailed check,0,Fiber optic,1,Yes,Yes,No,No,No,No,No,80.07,51,1,0,3.0,0,51.0,4083.57,0,High-Value Loyal
CU-06165,Male,1,1,1,One year,Mailed check,1,DSL,1,Yes,Yes,No,No,No,No,Yes,55.37,12,1,0,3.0,0,13.640958976042935,755.3,2,Price-Sensitive
CU-06166,Male,0,0,0,Two year,Electronic check,1,Fiber optic,1,Yes,No,Yes,Yes,No,No,No,68.44,12,1,0,3.0,0,15.798900849096917,1081.28,2,Price-Sensitive
CU-06167,Male,1,1,0,Month-to-month,Mailed check,1,Fiber optic,1,No,No,Yes,Yes,No,No,No,82.24,19,0,1,5.0,1,19.0,1562.56,2,Price-Sensitive
CU-06168,Female,0,0,1,Month-to-month,Electronic check,0,Fiber optic,1,Yes,Yes,No,Yes,No,No,No,76.61,1,0,1,3.0,1,1.0,76.61,2,Price-Sensitive
CU-06169,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,No,0,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,8,1,0,3.0,0,10.886841444924338,195.96,3,Low-Value / New
CU-06170,Male,0,1,1,Month-to-month,Electronic check,1,Fiber optic,1,No,Yes,No,No,Yes,No,Yes,84.36,2,1,1,3.0,0,16.85968819550094,1422.28,2,Price-Sensitive
CU-06171,Male,1,0,0,Month-to-month,Electronic check,0,DSL,1,No,No,No,No,No,No,No,43.67,35,1,0,3.0,0,35.0,1528.45,0,High-Value Loyal
CU-06172,Female,0,1,0,One year,Bank transfer (automatic),1,DSL,1,No,No,No,No,No,Yes,Yes,62.87,10,0,0,3.0,1,10.0,628.7,2,Price-Sensitive
CU-06173,Male,0,1,0,Two year,Bank transfer (automatic),1,DSL,1,Yes,No,Yes,No,No,No,Yes,65.12,57,1,0,3.0,0,57.0,3711.84,0,High-Value Loyal
CU-06174,Female,0,0,1,Month-to-month,Mailed check,1,DSL,0,No phone service,No,No,Yes,Yes,No,No,52.73,3,0,2,3.0,1,3.0,158.19,1,Growing / Mid-Value
CU-06175,Female,0,1,0,One year,Electronic check,1,DSL,1,No,Yes,No,Yes,No,No,Yes,66.93,47,1,0,3.0,0,47.0,3145.71,0,High-Value Loyal
CU-06176,Female,0,1,1,Two year,Electronic check,1,Fiber optic,1,No,Yes,No,Yes,No,No,No,74.82,25,1,0,3.0,0,25.0,1870.5,0,High-Value Loyal
CU-06177,Female,0,1,1,Month-to-month,Electronic check,1,Fiber optic,0,No phone service,No,Yes,No,No,No,Yes,75.36,17,0,2,4.0,1,17.0,1281.12,1,Growing / Mid-Value
CU-06178,Male,0,1,1,One year,Mailed check,1,Fiber optic,1,Yes,No,No,Yes,No,No,Yes,81.09,36,1,0,3.0,0,36.0,2919.24,0,High-Value Loyal
CU-06179,Male,1,0,1,Month-to-month,Mailed check,0,Fiber optic,1,No,Yes,No,No,Yes,Yes,No,84.46,11,1,0,3.0,0,11.0,929.06,2,Price-Sensitive
CU-06180,Male,0,0,1,Two year,Mailed check,1,DSL,1,No,Yes,No,Yes,No,Yes,Yes,71.13,56,1,1,1.0,0,56.0,3983.28,0,High-Value Loyal
CU-06181,Female,1,1,1,Month-to-month,Bank transfer (automatic),0,Fiber optic,1,No,No,Yes,No,No,Yes,No,79.04,31,1,1,5.0,0,31.0,2450.24,0,High-Value Loyal
CU-06182,Male,0,0,0,Month-to-month,Electronic check,1,DSL,0,No phone service,Yes,No,Yes,No,Yes,Yes,64.43,10,0,0,3.0,1,10.0,644.3,2,Price-Sensitive
CU-06183,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.35,10,1,0,3.0,0,10.12508788928452,226.3,3,Low-Value / New
CU-06184,Female,0,0,0,Two year,Mailed check,0,Fiber optic,1,Yes,No,Yes,No,No,No,Yes,77.35,33,1,0,3.0,0,33.0,2552.55,0,High-Value Loyal
CU-06185,Male,0,0,0,Month-to-month,Electronic check,0,DSL,0,No phone service,No,No,No,Yes,No,No,48.58,18,0,0,3.0,1,18.0,874.44,2,Price-Sensitive
CU-06186,Female,0,1,0,Month-to-month,Bank transfer (automatic),0,Fiber optic,1,Yes,No,No,No,No,Yes,Yes,81.04,39,1,2,3.5,0,39.0,3160.56,1,Growing / Mid-Value
CU-06187,Female,0,1,0,One year,Electronic check,0,DSL,0,No phone service,Yes,No,Yes,No,No,No,46.4,8,1,0,3.0,0,13.80687344012805,640.64,2,Price-Sensitive
CU-06188,Male,0,1,1,Month-to-month,Electronic check,1,Fiber optic,1,No,No,No,No,No,Yes,Yes,75.78,5,0,0,3.0,1,5.0,378.9,2,Price-Sensitive
CU-06189,Male,0,1,0,Month-to-month,Credit card (automatic),1,DSL,1,Yes,No,No,No,No,No,Yes,55.17,6,0,0,3.0,1,6.0,331.02,2,Price-Sensitive
CU-06190,Male,0,0,0,Month-to-month,Credit card (automatic),1,Fiber optic,1,No,No,Yes,Yes,Yes,No,No,87.29,31,1,0,3.0,0,31.0,2705.99,0,High-Value Loyal
CU-06191,Female,0,0,1,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,No,Yes,No,No,No,No,No,67.51,36,1,2,3.5,0,36.0,2430.36,1,Growing / Mid-Value
CU-06192,Female,0,0,0,Two year,Electronic check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.37,41,1,1,2.0,0,41.0,835.17,3,Low-Value / New
CU-06193,Female,1,1,0,One year,Mailed check,0,DSL,1,No,No,Yes,No,No,No,No,56.63,18,1,0,3.0,0,18.0,1019.34,2,Price-Sensitive
CU-06194,Female,0,0,1,Two year,Electronic check,1,Fiber optic,1,No,No,No,No,No,Yes,Yes,73.66,37,1,1,5.0,0,37.0,2725.42,0,High-Value Loyal
CU-06195,Female,0,0,0,Month-to-month,Electronic check,1,Fiber optic,1,No,Yes,No,No,Yes,Yes,Yes,88.93,14,0,0,3.0,1,14.0,1245.02,2,Price-Sensitive
CU-06196,Male,1,1,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,No,Yes,No,No,Yes,No,76.65,8,1,0,3.0,0,10.617081111969124,813.8,2,Price-Sensitive
CU-06197,Male,1,1,0,Month-to-month,Bank transfer (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.43,29,1,1,2.0,0,29.0,650.47,3,Low-Value / New
CU-06198,Female,0,0,0,Month-to-month,Credit card (automatic),0,DSL,1,No,No,No,No,No,Yes,No,56.76,19,1,1,4.0,0,19.0,1078.44,2,Price-Sensitive
CU-06199,Male,0,0,1,Two year,Credit card (automatic),1,Fiber optic,1,No,No,No,No,Yes,No,Yes,84.82,27,1,1,1.0,0,27.0,2290.14,0,High-Value Loyal
CU-06200,Male,0,1,0,One year,Credit card (automatic),1,DSL,1,No,No,No,No,No,No,No,46.72,16,1,0,3.0,0,16.0,747.52,3,Low-Value / New
